person_age,person_gender,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,emp_exp_ratio,credit_score_per_year,high_risk_flag,age_bin,edu_income_interaction,true_label,prediction,interpretability
28.0,1,32276.0,3,2500.0,13.99,0.08,8.0,665,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.10344827586206896,73.88888888888889,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
28.0,1,135623.0,5,6800.0,5.79,0.05,5.0,667,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.1724137931034483,111.16666666666667,0,1,135623.0,0,0,previous_loan_defaults_on_file > 0.500
30.0,1,108831.0,8,10000.0,14.2,0.09,10.0,720,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.25806451612903225,65.45454545454545,0,1,108831.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate <= 0.645 → person_income > 0.017 → loan_intent_DEBTCONSOLIDATION <= 0.500 → person_income <= 0.046 → credit_score > 0.527 → person_income > 0.017
34.0,0,73842.0,11,8500.0,10.65,0.12,6.0,611,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3142857142857143,87.28571428571429,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE <= 0.500 → person_income > 0.027 → person_income <= 0.270 → credit_score > 0.277
27.0,0,49045.0,5,20000.0,6.91,0.41,8.0,498,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.17857142857142858,55.333333333333336,0,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
22.0,0,85000.0,3,12000.0,12.53,0.14,2.0,525,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.13043478260869565,175.0,1,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
32.0,0,60488.0,10,8900.0,11.01,0.15,7.0,682,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.30303030303030304,85.25,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,0,97966.0,0,16000.0,11.99,0.16,3.0,669,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0,167.25,1,0,97966.0,1,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION > 0.500 → credit_score <= 0.772 → loan_percent_income > 0.205
24.0,0,35994.0,3,2500.0,9.48,0.07,3.0,588,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.12,147.0,0,0,0.0,0,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income <= 0.016 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score <= 0.582 → loan_intent_VENTURE <= 0.500 → loan_amnt <= 0.089
23.0,0,78722.0,3,2275.0,11.01,0.03,2.0,651,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.125,217.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
25.0,0,198923.0,3,14950.0,6.62,0.08,3.0,602,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.11538461538461539,150.5,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
36.0,0,38263.0,13,3000.0,12.42,0.08,12.0,683,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.35135135135135137,52.53846153846154,0,2,0.0,0,0,previous_loan_defaults_on_file > 0.500
27.0,0,61129.0,4,12000.0,10.37,0.2,9.0,660,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,66.0,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE > 0.500 → credit_score_per_year <= 0.589
32.0,1,40499.0,8,2400.0,10.59,0.06,10.0,497,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.24242424242424243,45.18181818181818,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
26.0,1,65622.0,3,25000.0,16.52,0.38,4.0,555,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.1111111111111111,111.0,1,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
22.0,0,77743.0,0,25000.0,11.83,0.32,4.0,629,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,125.8,1,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT <= 0.500 → person_income > 0.007 → loan_int_rate <= 0.594 → person_home_ownership_OWN <= 0.500 → loan_int_rate > 0.346 → credit_score <= 0.643 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score_per_year <= 0.658
33.0,1,22852.0,11,500.0,11.01,0.02,6.0,716,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3235294117647059,102.28571428571429,0,1,0.0,0,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income <= 0.007 → loan_percent_income <= 0.189 → credit_score > 0.665 → loan_int_rate <= 0.456 → person_age > 0.128 → loan_amnt <= 0.054 → emp_exp_ratio > 0.341
29.0,0,75558.0,4,9000.0,11.01,0.12,9.0,660,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.13333333333333333,66.0,0,1,75558.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,1,51703.0,0,6000.0,12.68,0.12,4.0,535,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,107.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
45.0,0,96924.0,25,35000.0,11.01,0.36,13.0,566,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.5434782608695652,40.42857142857143,0,2,96924.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
26.0,0,183343.0,4,20000.0,11.26,0.11,3.0,613,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.14814814814814814,153.25,0,1,0.0,1,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate <= 0.509 → credit_score > 0.532
22.0,0,40259.0,0,12000.0,9.91,0.3,2.0,612,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,204.0,0,0,40259.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,0,43808.0,3,13000.0,5.79,0.3,2.0,628,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.12,209.33333333333334,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
22.0,0,32767.0,0,10000.0,16.02,0.31,2.0,583,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,194.33333333333334,1,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
23.0,1,145077.0,3,6000.0,13.06,0.04,3.0,647,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.125,161.75,0,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate > 0.509 → person_income > 0.028
32.0,0,166166.0,9,16800.0,14.35,0.1,9.0,603,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.2727272727272727,60.3,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
26.0,0,76432.0,4,3800.0,12.04,0.05,4.0,523,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.14814814814814814,104.6,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,0,146309.0,1,20000.0,8.9,0.14,4.0,684,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.04,136.8,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,1,73182.0,0,5500.0,7.95,0.08,3.0,614,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,153.5,0,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE <= 0.500 → person_income > 0.027 → person_income <= 0.270 → credit_score > 0.277
25.0,0,186005.0,5,12000.0,10.99,0.06,3.0,599,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.19230769230769232,149.75,0,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE <= 0.500 → person_income > 0.027 → person_income <= 0.270 → credit_score > 0.277
28.0,0,83360.0,3,15000.0,13.85,0.18,10.0,695,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.10344827586206896,63.18181818181818,1,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate > 0.509 → person_income > 0.028
24.0,1,121061.0,3,20000.0,11.71,0.17,3.0,684,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.12,171.0,1,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate <= 0.509 → credit_score > 0.532
32.0,1,169073.0,10,11000.0,5.42,0.07,8.0,690,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.30303030303030304,76.66666666666667,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE <= 0.500 → person_income > 0.027 → person_income <= 0.270 → credit_score > 0.277
24.0,1,13866.0,0,1500.0,7.29,0.11,3.0,600,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,150.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,1,67158.0,0,4000.0,9.81,0.06,2.0,619,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,206.33333333333334,0,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE <= 0.500 → person_income <= 0.027 → credit_score <= 0.588 → person_home_ownership_OWN <= 0.500
24.0,1,35610.0,0,11000.0,15.05,0.31,4.0,655,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,131.0,1,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
26.0,0,84980.0,3,8000.0,14.33,0.09,5.0,581,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.1111111111111111,96.83333333333333,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
33.0,0,162993.0,10,20129.0,17.09,0.12,5.0,641,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.29411764705882354,106.83333333333333,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,1,76803.0,1,20000.0,7.9,0.26,3.0,632,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.041666666666666664,158.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
25.0,1,64114.0,0,1750.0,11.89,0.03,2.0,626,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,208.66666666666666,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
28.0,0,39761.0,8,4900.0,14.12,0.12,7.0,684,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.27586206896551724,85.5,0,1,39761.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate <= 0.645 → person_income <= 0.017 → credit_score > 0.730 → loan_amnt > 0.037 → loan_amnt > 0.062 → person_age <= 0.196
24.0,1,123313.0,3,20000.0,10.25,0.16,3.0,598,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.12,149.5,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
30.0,1,67583.0,6,5200.0,12.69,0.08,9.0,687,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.1935483870967742,68.7,0,1,67583.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
35.0,1,24761.0,13,4000.0,11.12,0.16,10.0,708,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3611111111111111,64.36363636363636,1,1,0.0,1,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
33.0,0,53709.0,13,4500.0,14.74,0.08,10.0,644,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.38235294117647056,58.54545454545455,0,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate <= 0.645 → person_income > 0.017 → loan_intent_DEBTCONSOLIDATION > 0.500 → loan_amnt > 0.065 → loan_int_rate > 0.598 → loan_int_rate > 0.614
21.0,1,28209.0,0,6000.0,12.23,0.21,4.0,696,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,139.2,1,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
22.0,1,58330.0,1,4500.0,6.39,0.08,4.0,589,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.043478260869565216,117.8,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
28.0,0,31334.0,5,9659.0,15.82,0.31,9.0,681,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1724137931034483,68.1,1,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
36.0,0,49958.0,16,7475.0,5.42,0.15,13.0,703,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.43243243243243246,50.214285714285715,0,2,0.0,0,0,previous_loan_defaults_on_file > 0.500
33.0,1,48996.0,12,6000.0,12.68,0.12,9.0,577,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.35294117647058826,57.7,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,1,51617.0,4,18182.0,16.17,0.35,4.0,639,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.16,127.8,1,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
50.0,1,47988.0,27,10000.0,5.99,0.21,12.0,686,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5294117647058824,52.76923076923077,0,2,0.0,0,0,previous_loan_defaults_on_file > 0.500
21.0,0,61028.0,0,9000.0,13.49,0.15,4.0,635,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,127.0,1,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
25.0,1,79012.0,4,4800.0,13.49,0.06,3.0,667,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.15384615384615385,166.75,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
29.0,0,63625.0,2,2066.0,12.62,0.03,6.0,657,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.06666666666666667,93.85714285714286,0,1,63625.0,0,0,previous_loan_defaults_on_file > 0.500
40.0,1,151121.0,15,24250.0,11.01,0.16,17.0,653,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.36585365853658536,36.27777777777778,0,2,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,0,97029.0,3,10000.0,7.38,0.1,2.0,699,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.12,233.0,0,0,97029.0,0,0,previous_loan_defaults_on_file > 0.500
58.0,0,936815.0,37,4500.0,6.91,0.0,19.0,658,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6271186440677966,32.9,0,3,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE <= 0.500 → person_income > 0.027 → person_income > 0.270 → loan_percent_income <= 0.030
24.0,0,102444.0,1,25000.0,11.26,0.24,4.0,684,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.04,136.8,1,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate <= 0.509 → credit_score > 0.532
26.0,0,72639.0,2,15000.0,10.99,0.21,4.0,665,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.07407407407407407,133.0,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
32.0,0,65712.0,10,10000.0,7.74,0.15,7.0,608,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.30303030303030304,76.0,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,0,37085.0,0,5000.0,11.01,0.13,3.0,568,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0,142.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,1,18776.0,3,1400.0,15.62,0.07,3.0,558,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.125,139.5,0,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate > 0.645 → person_income <= 0.026 → loan_intent_EDUCATION <= 0.500 → loan_intent_VENTURE <= 0.500 → loan_intent_PERSONAL <= 0.500 → age_bin <= 0.875
35.0,0,104078.0,15,18000.0,11.01,0.17,6.0,650,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.4166666666666667,92.85714285714286,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,0,102989.0,3,4400.0,7.4,0.04,3.0,596,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.12,149.0,0,0,102989.0,0,0,previous_loan_defaults_on_file > 0.500
29.0,0,45283.0,3,3000.0,11.6,0.07,5.0,677,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1,112.83333333333333,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
23.0,1,41153.0,3,18000.0,9.91,0.44,4.0,662,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.125,132.4,0,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
24.0,0,79211.0,4,5000.0,8.59,0.06,2.0,720,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.16,240.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
29.0,0,71001.0,6,14000.0,11.83,0.2,8.0,665,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.2,73.88888888888889,1,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
22.0,0,30778.0,0,2500.0,10.99,0.08,3.0,650,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,162.5,0,0,0.0,1,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income <= 0.016 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.582 → loan_intent_VENTURE <= 0.500 → credit_score_per_year > 0.039
31.0,1,122820.0,10,7500.0,13.22,0.06,9.0,619,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.3125,61.9,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
32.0,0,216853.0,12,15600.0,11.01,0.07,10.0,619,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.36363636363636365,56.27272727272727,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
26.0,0,121332.0,4,15000.0,13.49,0.12,4.0,645,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.14814814814814814,129.0,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate > 0.509 → person_income > 0.028
25.0,0,59823.0,1,7750.0,9.63,0.13,4.0,678,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.038461538461538464,135.6,0,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE <= 0.500 → person_income <= 0.027 → credit_score > 0.588 → person_income <= 0.026
27.0,0,121155.0,2,13000.0,11.96,0.11,6.0,659,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.07142857142857142,94.14285714285714,0,1,121155.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,0,34703.0,0,4800.0,15.99,0.14,2.0,674,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,224.66666666666666,1,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN > 0.500 → loan_int_rate <= 0.747 → person_income > 0.007 → edu_income_interaction <= 0.102
23.0,0,94552.0,4,8000.0,13.52,0.08,4.0,644,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.16666666666666666,128.8,0,0,94552.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate > 0.509 → person_income > 0.028
32.0,1,76813.0,8,16000.0,14.96,0.21,5.0,691,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.24242424242424243,115.16666666666667,1,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate > 0.645 → person_income > 0.026 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_intent_MEDICAL > 0.500 → loan_amnt > 0.206 → person_income > 0.027
27.0,0,159429.0,5,20000.0,12.73,0.13,8.0,701,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.17857142857142858,77.88888888888889,1,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
31.0,1,82771.0,5,12000.0,12.69,0.14,9.0,659,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.15625,65.9,1,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
33.0,0,70100.0,14,15000.0,6.03,0.21,7.0,602,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.4117647058823529,75.25,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
25.0,0,181217.0,2,25000.0,10.25,0.14,4.0,624,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.07692307692307693,124.8,0,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE <= 0.500 → person_income > 0.027 → person_income <= 0.270 → credit_score > 0.277
26.0,1,141216.0,2,6000.0,7.51,0.04,4.0,576,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.07407407407407407,115.2,0,1,141216.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE <= 0.500 → person_income > 0.027 → person_income <= 0.270 → credit_score > 0.277
